     Angle,       PSD,
   69.9306,        33,
   69.9407,        19,
   69.9508,        15,
   69.9609,        20,
    69.971,        20,
   69.9811,        20,
   69.9913,        14,
   70.0014,        17,
   70.0115,        26,
   70.0216,        19,
   70.0317,        23,
   70.0419,        20,
    70.052,        21,
   70.0621,        19,
   70.0722,        16,
   70.0823,        22,
   70.0925,        20,
   70.1026,        25,
   70.1127,        20,
   70.1228,        24,
   70.1329,        17,
    70.143,        18,
   70.1532,        23,
   70.1633,        17,
   70.1734,        24,
   70.1835,        19,
   70.1936,        23,
   70.2038,        24,
   70.2139,        21,
    70.224,        13,
   70.2341,        22,
   70.2442,        19,
   70.2543,        23,
   70.2645,        18,
   70.2746,        23,
   70.2847,        19,
   70.2948,        21,
   70.3049,        18,
   70.3151,        17,
   70.3252,        27,
   70.3353,        21,
   70.3454,        25,
   70.3555,        19,
   70.3657,        23,
   70.3758,        23,
   70.3859,        18,
    70.396,        22,
   70.4061,        21,
   70.4162,        16,
   70.4264,        15,
   70.4365,        21,
   70.4466,        22,
   70.4567,        28,
   70.4668,        22,
    70.477,        20,
   70.4871,        17,
   70.4972,        19,
   70.5073,        20,
   70.5174,        15,
   70.5275,        13,
   70.5377,        32,
   70.5478,        18,
   70.5579,        25,
    70.568,        28,
   70.5781,        18,
   70.5883,        22,
   70.5984,        15,
   70.6085,        20,
   70.6186,        24,
   70.6287,        18,
   70.6389,        25,
    70.649,        23,
   70.6591,        18,
   70.6692,        15,
   70.6793,        19,
   70.6894,        22,
   70.6996,        14,
   70.7097,        18,
   70.7198,        21,
   70.7299,        18,
     70.74,        26,
   70.7502,        20,
   70.7603,        17,
   70.7704,        24,
   70.7805,        24,
   70.7906,        24,
   70.8008,        26,
   70.8109,        20,
    70.821,        12,
   70.8311,        22,
   70.8412,        22,
   70.8513,        19,
   70.8615,        19,
   70.8716,        18,
   70.8817,        26,
   70.8918,        22,
   70.9019,        16,
   70.9121,        22,
   70.9222,        19,
   70.9323,        19,
   70.9424,        16,
   70.9525,        20,
   70.9626,        23,
   70.9728,        25,
   70.9829,        18,
    70.993,        25,
   71.0031,        15,
   71.0132,        22,
   71.0234,        18,
   71.0335,        15,
   71.0436,        19,
   71.0537,        22,
   71.0638,        24,
    71.074,        21,
   71.0841,        23,
   71.0942,        24,
   71.1043,        11,
   71.1144,        20,
   71.1245,        22,
   71.1347,        16,
   71.1448,        21,
   71.1549,        19,
    71.165,        18,
   71.1751,        21,
   71.1853,        14,
   71.1954,        21,
   71.2055,        22,
   71.2156,        21,
   71.2257,        23,
   71.2358,        21,
    71.246,        24,
   71.2561,        22,
   71.2662,        18,
   71.2763,        15,
   71.2864,        17,
   71.2966,        19,
   71.3067,        23,
   71.3168,        15,
   71.3269,        20,
    71.337,        16,
   71.3472,        18,
   71.3573,        18,
   71.3674,        20,
   71.3775,        20,
   71.3876,        17,
   71.3977,        17,
   71.4079,        23,
    71.418,        18,
   71.4281,        16,
   71.4382,        19,
   71.4483,        16,
   71.4585,        17,
   71.4686,        22,
   71.4787,        22,
   71.4888,        26,
   71.4989,        16,
   71.5091,        20,
   71.5192,        14,
   71.5293,        23,
   71.5394,        23,
   71.5495,        22,
   71.5596,        15,
   71.5698,        25,
   71.5799,        20,
     71.59,        21,
   71.6001,        25,
   71.6102,        23,
   71.6204,        15,
   71.6305,        15,
   71.6406,        21,
   71.6507,        21,
   71.6608,        18,
   71.6709,        21,
   71.6811,        18,
   71.6912,        24,
   71.7013,        19,
   71.7114,        25,
   71.7215,        24,
   71.7317,        22,
   71.7418,        19,
   71.7519,        22,
    71.762,        22,
   71.7721,        19,
   71.7823,        24,
   71.7924,        20,
   71.8025,        20,
   71.8126,        21,
   71.8227,        14,
   71.8328,        21,
    71.843,        21,
   71.8531,        14,
   71.8632,        11,
   71.8733,        24,
   71.8834,        17,
   71.8936,        17,
   71.9037,        26,
   71.9138,        16,
   71.9239,        21,
    71.934,        19,
   71.9441,        23,
   71.9543,        25,
   71.9644,        30,
   71.9745,        30,
   71.9846,        23,
   71.9947,        21,
   72.0049,        22,
    72.015,        24,
   72.0251,        21,
   72.0352,        25,
   72.0453,        29,
   72.0555,        15,
   72.0656,        23,
   72.0757,        25,
   72.0858,        23,
   72.0959,        29,
    72.106,        25,
   72.1162,        26,
   72.1263,        29,
   72.1364,        21,
   72.1465,        18,
   72.1566,        21,
   72.1668,        23,
   72.1769,        16,
    72.187,        23,
   72.1971,        28,
   72.2072,        28,
   72.2174,        27,
   72.2275,        29,
   72.2376,        30,
   72.2477,        28,
   72.2578,        25,
   72.2679,        32,
   72.2781,        27,
   72.2882,        35,
   72.2983,        25,
   72.3084,        24,
   72.3185,        28,
   72.3287,        29,
   72.3388,        22,
   72.3489,        28,
    72.359,        29,
   72.3691,        16,
   72.3792,        27,
   72.3894,        24,
   72.3995,        26,
   72.4096,        30,
   72.4197,        31,
   72.4298,        31,
     72.44,        33,
   72.4501,        26,
   72.4602,        24,
   72.4703,        28,
   72.4804,        28,
   72.4906,        34,
   72.5007,        26,
   72.5108,        24,
   72.5209,        30,
    72.531,        21,
   72.5411,        18,
   72.5513,        27,
   72.5614,        31,
   72.5715,        19,
   72.5816,        26,
   72.5917,        11,
   72.6019,        24,
    72.612,        28,
   72.6221,        23,
   72.6322,        23,
   72.6423,        29,
   72.6525,        23,
   72.6626,        18,
   72.6727,        24,
   72.6828,        21,
   72.6929,        32,
    72.703,        29,
   72.7132,        23,
   72.7233,        27,
   72.7334,        34,
   72.7435,        31,
   72.7536,        28,
   72.7638,        19,
   72.7739,        27,
    72.784,        28,
   72.7941,        24,
   72.8042,        24,
   72.8143,        21,
   72.8245,        19,
   72.8346,        24,
   72.8447,        22,
   72.8548,        20,
   72.8649,        18,
   72.8751,        29,
   72.8852,        29,
   72.8953,        17,
   72.9054,        21,
   72.9155,        20,
   72.9257,        22,
   72.9358,        22,
   72.9459,        18,
    72.956,        28,
   72.9661,        19,
   72.9762,        26,
   72.9864,        17,
   72.9965,        18,
   73.0066,        25,
   73.0167,        20,
   73.0268,        17,
    73.037,        24,
   73.0471,        20,
   73.0572,        22,
   73.0673,        22,
   73.0774,        17,
   73.0875,        22,
   73.0977,        20,
   73.1078,        18,
   73.1179,        13,
    73.128,        19,
   73.1381,        19,
   73.1483,        21,
   73.1584,        21,
   73.1685,        27,
   73.1786,        19,
   73.1887,        22,
   73.1989,        20,
    73.209,        24,
   73.2191,        24,
   73.2292,        22,
   73.2393,        19,
   73.2494,        20,
   73.2596,        22,
   73.2697,        17,
   73.2798,        22,
   73.2899,        18,
      73.3,        23,
   73.3102,        17,
   73.3203,        25,
   73.3304,        20,
   73.3405,        20,
   73.3506,        15,
   73.3608,        27,
   73.3709,        17,
    73.381,        13,
   73.3911,        24,
   73.4012,        19,
   73.4113,        16,
   73.4215,        25,
   73.4316,        20,
   73.4417,        22,
   73.4518,        19,
   73.4619,        18,
   73.4721,        16,
   73.4822,        24,
   73.4923,        17,
   73.5024,        25,
   73.5125,        15,
   73.5226,        13,
   73.5328,        18,
   73.5429,        22,
    73.553,        26,
   73.5631,        23,
   73.5732,        23,
   73.5834,        16,
   73.5935,        16,
   73.6036,        26,
   73.6137,        22,
   73.6238,        19,
    73.634,        11,
   73.6441,        24,
   73.6542,        19,
   73.6643,        18,
   73.6744,        20,
   73.6845,        13,
   73.6947,        21,
   73.7048,        21,
   73.7149,        16,
    73.725,        26,
   73.7351,        24,
   73.7453,        22,
   73.7554,        16,
   73.7655,        22,
   73.7756,        26,
   73.7857,        16,
   73.7958,        12,
    73.806,        24,
   73.8161,        18,
   73.8262,        20,
   73.8363,        14,
   73.8464,        16,
   73.8566,        19,
   73.8667,        26,
   73.8768,        17,
   73.8869,        23,
    73.897,        14,
   73.9072,        24,
   73.9173,        21,
   73.9274,        15,
   73.9375,        26,
   73.9476,        20,
   73.9577,        26,
   73.9679,        17,
    73.978,        20,
   73.9881,        21,
   73.9982,        24,
   74.0083,        19,
   74.0185,        15,
   74.0286,        22,
   74.0387,        28,
   74.0488,        23,
   74.0589,        25,
   74.0691,        24,
   74.0792,        20,
   74.0893,        27,
   74.0994,        22,
   74.1095,        24,
   74.1196,        31,
   74.1298,        33,
   74.1399,        34,
     74.15,        32,
   74.1601,        20,
   74.1702,        27,
   74.1804,        31,
   74.1905,        28,
   74.2006,        28,
   74.2107,        28,
   74.2208,        25,
   74.2309,        22,
   74.2411,        24,
   74.2512,        21,
   74.2613,        23,
   74.2714,        26,
   74.2815,        37,
   74.2917,        21,
   74.3018,        22,
   74.3119,        35,
    74.322,        29,
   74.3321,        21,
   74.3423,        31,
   74.3524,        27,
   74.3625,        28,
   74.3726,        33,
   74.3827,        30,
   74.3928,        23,
    74.403,        21,
   74.4131,        28,
   74.4232,        33,
   74.4333,        17,
   74.4434,        35,
   74.4536,        18,
   74.4637,        21,
   74.4738,        20,
   74.4839,        23,
    74.494,        22,
   74.5042,        21,
   74.5143,        25,
   74.5244,        31,
   74.5345,        23,
   74.5446,        18,
   74.5547,        24,
   74.5649,        20,
    74.575,        27,
   74.5851,        21,
   74.5952,        16,
   74.6053,        23,
   74.6155,        20,
   74.6256,        26,
   74.6357,        19,
   74.6458,        19,
   74.6559,        17,
    74.666,        17,
   74.6762,        18,
   74.6863,        17,
   74.6964,        24,
   74.7065,        19,
   74.7166,        19,
   74.7268,        22,
   74.7369,        23,
    74.747,        19,
   74.7571,        22,
   74.7672,        23,
   74.7774,        22,
   74.7875,        12,
   74.7976,        20,
   74.8077,        24,
   74.8178,        25,
   74.8279,        23,
   74.8381,        18,
   74.8482,        19,
   74.8583,        20,
   74.8684,        23,
   74.8785,        21,
   74.8887,        17,
   74.8988,        19,
   74.9089,        24,
    74.919,        21,
   74.9291,        19,
   74.9392,        10,
   74.9494,        24,
   74.9595,        23,
   74.9696,        22,
   74.9797,        17,
   74.9898,        17,
        75,        21,
   75.0101,        16,
   75.0202,        31,
   75.0303,        19,
   75.0404,        17,
   75.0506,        20,
   75.0607,        24,
   75.0708,        24,
   75.0809,        20,
    75.091,        21,
   75.1011,        14,
   75.1113,        18,
   75.1214,        15,
   75.1315,        18,
   75.1416,        22,
   75.1517,        21,
   75.1619,        22,
    75.172,        16,
   75.1821,        24,
   75.1922,        17,
   75.2023,        18,
   75.2125,        18,
   75.2226,        15,
   75.2327,        17,
   75.2428,        19,
   75.2529,        15,
    75.263,        12,
   75.2732,        19,
   75.2833,        15,
   75.2934,        19,
   75.3035,        22,
   75.3136,        14,
   75.3238,        13,
   75.3339,        21,
    75.344,        16,
   75.3541,        19,
   75.3642,        21,
   75.3743,        23,
   75.3845,        17,
   75.3946,        17,
   75.4047,        14,
   75.4148,        21,
   75.4249,        25,
   75.4351,        22,
   75.4452,        18,
   75.4553,        11,
   75.4654,        20,
   75.4755,        18,
   75.4857,        18,
   75.4958,        18,
   75.5059,        16,
    75.516,        11,
   75.5261,        19,
   75.5362,        16,
   75.5464,        19,
   75.5565,        13,
   75.5666,        22,
   75.5767,        19,
   75.5868,        24,
    75.597,        24,
   75.6071,        18,
   75.6172,        22,
   75.6273,        12,
   75.6374,        22,
   75.6475,        17,
   75.6577,        27,
   75.6678,        23,
   75.6779,        17,
    75.688,        18,
   75.6981,        19,
   75.7083,        19,
   75.7184,        16,
   75.7285,        13,
   75.7386,        18,
   75.7487,        19,
   75.7589,        13,
    75.769,        19,
   75.7791,        16,
   75.7892,        17,
   75.7993,        22,
   75.8094,        24,
   75.8196,        15,
   75.8297,        19,
   75.8398,        22,
   75.8499,        20,
     75.86,        17,
   75.8702,        20,
   75.8803,        17,
   75.8904,        20,
   75.9005,        11,
   75.9106,        18,
   75.9208,        24,
   75.9309,        23,
    75.941,        14,
   75.9511,        25,
   75.9612,        16,
   75.9713,        24,
   75.9815,        20,
   75.9916,        22,
   76.0017,        20,
   76.0118,        23,
   76.0219,        21,
   76.0321,        16,
   76.0422,        24,
   76.0523,        20,
   76.0624,        18,
   76.0725,        14,
   76.0826,        19,
   76.0928,        21,
   76.1029,        19,
    76.113,        24,
   76.1231,        18,
   76.1332,        22,
   76.1434,        18,
   76.1535,        23,
   76.1636,        18,
   76.1737,        25,
   76.1838,        20,
    76.194,        24,
   76.2041,        24,
   76.2142,        26,
   76.2243,        20,
   76.2344,        19,
   76.2445,        18,
   76.2547,        31,
   76.2648,        16,
   76.2749,        18,
    76.285,        25,
   76.2951,        21,
   76.3053,        22,
   76.3154,        24,
   76.3255,        20,
   76.3356,        24,
   76.3457,        25,
   76.3559,        22,
    76.366,        22,
   76.3761,        24,
   76.3862,        31,
   76.3963,        21,
   76.4064,        23,
   76.4166,        29,
   76.4267,        22,
   76.4368,        27,
   76.4469,        23,
    76.457,        30,
   76.4672,        21,
   76.4773,        28,
   76.4874,        24,
   76.4975,        32,
   76.5076,        23,
   76.5177,        30,
   76.5279,        22,
    76.538,        26,
   76.5481,        25,
   76.5582,        19,
   76.5683,        25,
   76.5785,        20,
   76.5886,        34,
   76.5987,        20,
   76.6088,        25,
   76.6189,        20,
   76.6291,        22,
   76.6392,        21,
   76.6493,        26,
   76.6594,        19,
   76.6695,        27,
   76.6796,        29,
   76.6898,        23,
   76.6999,        28,
     76.71,        36,
   76.7201,        17,
   76.7302,        20,
   76.7404,        34,
   76.7505,        21,
   76.7606,        34,
   76.7707,        24,
   76.7808,        23,
   76.7909,        29,
   76.8011,        19,
   76.8112,        20,
   76.8213,        16,
   76.8314,        16,
   76.8415,        23,
   76.8517,        25,
   76.8618,        24,
   76.8719,        20,
    76.882,        21,
   76.8921,        30,
   76.9023,        19,
   76.9124,        23,
   76.9225,        25,
   76.9326,        32,
   76.9427,        34,
   76.9528,        29,
    76.963,        28,
   76.9731,        30,
   76.9832,        26,
   76.9933,        31,
   77.0034,        32,
   77.0136,        42,
   77.0237,        38,
   77.0338,        49,
   77.0439,        44,
    77.054,        42,
   77.0642,        48,
   77.0743,        56,
   77.0844,        61,
   77.0945,        54,
   77.1046,        57,
   77.1147,        66,
   77.1249,        53,
    77.135,        56,
   77.1451,        58,
   77.1552,        59,
   77.1653,        54,
   77.1755,        65,
   77.1856,        55,
   77.1957,        50,
   77.2058,        47,
   77.2159,        52,
    77.226,        42,
   77.2362,        44,
   77.2463,        52,
   77.2564,        41,
   77.2665,        41,
   77.2766,        54,
   77.2868,        45,
   77.2969,        39,
    77.307,        48,
   77.3171,        38,
   77.3272,        39,
   77.3374,        36,
   77.3475,        52,
   77.3576,        38,
   77.3677,        41,
   77.3778,        31,
   77.3879,        45,
   77.3981,        28,
   77.4082,        35,
   77.4183,        47,
   77.4284,        30,
   77.4385,        38,
   77.4487,        40,
   77.4588,        35,
   77.4689,        26,
    77.479,        29,
   77.4891,        25,
   77.4992,        34,
   77.5094,        26,
   77.5195,        21,
   77.5296,        30,
   77.5397,        19,
   77.5498,        23,
     77.56,        20,
   77.5701,        20,
   77.5802,        15,
   77.5903,        16,
   77.6004,        18,
   77.6106,        20,
   77.6207,        18,
   77.6308,        19,
   77.6409,        20,
    77.651,        18,
   77.6611,        23,
   77.6713,        21,
   77.6814,        14,
   77.6915,        21,
   77.7016,        15,
   77.7117,        16,
   77.7219,        20,
    77.732,        21,
   77.7421,        19,
   77.7522,        21,
   77.7623,        16,
   77.7725,        21,
   77.7826,        15,
   77.7927,        16,
   77.8028,        18,
   77.8129,        21,
    77.823,        11,
   77.8332,        17,
   77.8433,        22,
   77.8534,        22,
   77.8635,        21,
   77.8736,        12,
   77.8838,        18,
   77.8939,        19,
    77.904,        19,
   77.9141,        17,
   77.9242,        23,
   77.9343,        21,
   77.9445,        16,
   77.9546,        22,
   77.9647,        16,
   77.9748,        25,
   77.9849,        15,
   77.9951,        17,
   78.0052,        15,
   78.0153,        20,
   78.0254,        20,
   78.0355,        22,
   78.0457,        25,
   78.0558,        19,
   78.0659,        17,
    78.076,        13,
   78.0861,        14,
   78.0962,        17,
   78.1064,        18,
   78.1165,        13,
   78.1266,        13,
   78.1367,        17,
   78.1468,        21,
    78.157,        19,
   78.1671,        14,
   78.1772,        15,
   78.1873,        21,
   78.1974,        14,
   78.2075,        22,
   78.2177,        16,
   78.2278,        19,
   78.2379,        18,
    78.248,        14,
   78.2581,        12,
   78.2683,        21,
   78.2784,        21,
   78.2885,        18,
   78.2986,        21,
   78.3087,        18,
   78.3189,        14,
    78.329,        18,
   78.3391,        20,
   78.3492,        23,
   78.3593,        20,
   78.3694,        16,
   78.3796,        22,
   78.3897,        22,
   78.3998,        20,
   78.4099,        20,
     78.42,        23,
   78.4302,        19,
   78.4403,        18,
   78.4504,        15,
   78.4605,        18,
   78.4706,        19,
   78.4808,        12,
   78.4909,        15,
    78.501,        21,
   78.5111,        24,
   78.5212,        14,
   78.5313,        15,
   78.5415,        17,
   78.5516,        22,
   78.5617,        14,
   78.5718,        23,
   78.5819,        13,
   78.5921,        22,
   78.6022,        20,
   78.6123,        15,
   78.6224,        18,
   78.6325,        26,
   78.6426,        15,
   78.6528,        31,
   78.6629,        23,
    78.673,        23,
   78.6831,        25,
   78.6932,        25,
   78.7034,        21,
   78.7135,        22,
   78.7236,        26,
   78.7337,        25,
   78.7438,        22,
    78.754,        21,
   78.7641,        21,
   78.7742,        24,
   78.7843,        25,
   78.7944,        18,
   78.8045,        23,
   78.8147,        15,
   78.8248,        19,
   78.8349,        19,
    78.845,        17,
   78.8551,        18,
   78.8653,        25,
   78.8754,        16,
   78.8855,        23,
   78.8956,        17,
   78.9057,        17,
   78.9159,        16,
    78.926,        24,
   78.9361,        28,
   78.9462,        25,
   78.9563,        26,
   78.9664,        15,
   78.9766,        18,
   78.9867,        26,
   78.9968,        32,
   79.0069,        19,
    79.017,        20,
   79.0272,        28,
   79.0373,        26,
   79.0474,        15,
   79.0575,        25,
   79.0676,        19,
   79.0777,        16,
   79.0879,        14,
    79.098,        21,
   79.1081,        14,
   79.1182,        19,
   79.1283,        17,
   79.1385,        19,
   79.1486,        19,
   79.1587,        22,
   79.1688,        26,
   79.1789,        18,
   79.1891,        23,
   79.1992,        19,
   79.2093,        16,
   79.2194,        23,
   79.2295,        16,
   79.2396,        13,
   79.2498,        19,
   79.2599,        18,
     79.27,        17,
   79.2801,        18,
   79.2902,        20,
   79.3004,        17,
   79.3105,        25,
   79.3206,        17,
   79.3307,        21,
   79.3408,        19,
   79.3509,        20,
   79.3611,        21,
   79.3712,        17,
   79.3813,        20,
   79.3914,        15,
   79.4015,        20,
   79.4117,        16,
   79.4218,        13,
   79.4319,        22,
    79.442,        21,
   79.4521,        15,
   79.4623,        18,
   79.4724,        13,
   79.4825,        18,
   79.4926,        17,
   79.5027,        17,
   79.5128,        19,
    79.523,         7,
   79.5331,        14,
   79.5432,        20,
   79.5533,        18,
   79.5634,        25,
   79.5736,        17,
   79.5837,        12,
   79.5938,        10,
   79.6039,        12,
    79.614,        15,
   79.6242,        28,
   79.6343,        13,
   79.6444,        17,
   79.6545,        13,
   79.6646,        25,
   79.6747,        20,
   79.6849,        22,
    79.695,        21,
   79.7051,        15,
   79.7152,        18,
   79.7253,        20,
   79.7355,        22,
   79.7456,        14,
   79.7557,        19,
   79.7658,        19,
   79.7759,        18,
    79.786,        22,
   79.7962,        20,
   79.8063,        16,
   79.8164,        17,
   79.8265,        17,
   79.8366,        23,
   79.8468,        12,
   79.8569,        18,
    79.867,        25,
   79.8771,        14,
   79.8872,        15,
   79.8974,        18,
   79.9075,         8,
   79.9176,        12,
   79.9277,        12,
   79.9378,        14,
   79.9479,        14,
   79.9581,        19,
   79.9682,        19,
   79.9783,        20,
   79.9884,        23,
   79.9985,        16,
   80.0087,        16,
   80.0188,        14,
   80.0289,        13,
    80.039,        15,
   80.0491,        13,
   80.0592,        23,
   80.0694,        21,
   80.0795,        17,
   80.0896,        16,
   80.0997,         7,
   80.1098,        14,
     80.12,        22,
   80.1301,        19,
   80.1402,        16,
   80.1503,        12,
   80.1604,        18,
   80.1706,        13,
   80.1807,        23,
   80.1908,         9,
   80.2009,         9,
    80.211,        18,
   80.2211,        20,
   80.2313,        20,
   80.2414,        18,
   80.2515,        16,
   80.2616,        22,
   80.2717,        20,
   80.2819,        17,
    80.292,        16,
   80.3021,        16,
   80.3122,        11,
   80.3223,        16,
   80.3325,        11,
   80.3426,        20,
   80.3527,        17,
   80.3628,        19,
   80.3729,        13,
    80.383,        18,
   80.3932,        18,
   80.4033,        19,
   80.4134,        23,
   80.4235,        26,
   80.4336,        25,
   80.4438,        18,
   80.4539,        19,
    80.464,        18,
   80.4741,        23,
   80.4842,        19,
   80.4943,        24,
   80.5045,        19,
   80.5146,        18,
   80.5247,        12,
   80.5348,        20,
   80.5449,        23,
   80.5551,        22,
   80.5652,        13,
   80.5753,        18,
   80.5854,        23,
   80.5955,        13,
   80.6057,        23,
   80.6158,        23,
   80.6259,        18,
    80.636,        15,
   80.6461,        18,
   80.6562,        14,
   80.6664,        18,
   80.6765,        20,
   80.6866,        19,
   80.6967,        20,
   80.7068,        20,
    80.717,        24,
   80.7271,        21,
   80.7372,        20,
   80.7473,        22,
   80.7574,        15,
   80.7676,        19,
   80.7777,        20,
   80.7878,        19,
   80.7979,        24,
    80.808,        18,
   80.8181,        21,
   80.8283,        16,
   80.8384,        25,
   80.8485,        15,
   80.8586,        23,
   80.8687,        14,
   80.8789,        12,
    80.889,        23,
   80.8991,        21,
   80.9092,        10,
   80.9193,        13,
   80.9294,        14,
   80.9396,        16,
   80.9497,        16,
   80.9598,        22,
   80.9699,        24,
     80.98,        15,
   80.9902,        23,
   81.0003,        15,
   81.0104,        24,
   81.0205,        11,
   81.0306,        19,
   81.0408,        18,
   81.0509,        21,
    81.061,        19,
   81.0711,        12,
   81.0812,        17,
   81.0913,        15,
   81.1015,        22,
   81.1116,        16,
   81.1217,        10,
   81.1318,        15,
   81.1419,        17,
   81.1521,        15,
   81.1622,        17,
   81.1723,        15,
   81.1824,        22,
   81.1925,        17,
   81.2026,        22,
   81.2128,        25,
   81.2229,        17,
    81.233,        20,
   81.2431,        20,
   81.2532,        20,
   81.2634,        23,
   81.2735,        19,
   81.2836,        16,
   81.2937,        26,
   81.3038,        17,
    81.314,        19,
   81.3241,        10,
   81.3342,        11,
   81.3443,        13,
   81.3544,        16,
   81.3645,        15,
   81.3747,        25,
   81.3848,        14,
   81.3949,        19,
    81.405,        18,
   81.4151,        18,
   81.4253,        16,
   81.4354,        26,
   81.4455,        24,
   81.4556,        21,
   81.4657,        16,
   81.4759,        18,
    81.486,        17,
   81.4961,        18,
   81.5062,        17,
   81.5163,        17,
   81.5264,        23,
   81.5366,        27,
   81.5467,        32,
   81.5568,        28,
   81.5669,        25,
    81.577,        23,
   81.5872,        29,
   81.5973,        33,
   81.6074,        32,
   81.6175,        23,
   81.6276,        33,
   81.6377,        28,
   81.6479,        23,
    81.658,        19,
   81.6681,        30,
   81.6782,        30,
   81.6883,        25,
   81.6985,        28,
   81.7086,        20,
   81.7187,        18,
   81.7288,        27,
   81.7389,        22,
   81.7491,        30,
   81.7592,        20,
   81.7693,        14,
   81.7794,        16,
   81.7895,        18,
   81.7996,        21,
   81.8098,        19,
   81.8199,        26,
     81.83,        18,
   81.8401,        19,
   81.8502,        16,
   81.8604,        23,
   81.8705,        28,
   81.8806,        17,
   81.8907,        19,
   81.9008,        21,
   81.9109,        19,
   81.9211,        15,
   81.9312,        15,
   81.9413,        16,
   81.9514,        25,
   81.9615,        12,
   81.9717,        12,
   81.9818,        16,
   81.9919,        24,
    82.002,        12,
   82.0121,        15,
   82.0223,        16,
   82.0324,        13,
   82.0425,        21,
   82.0526,        16,
   82.0627,        16,
   82.0728,        13,
    82.083,        20,
   82.0931,        21,
   82.1032,        21,
   82.1133,        18,
   82.1234,        19,
   82.1336,        17,
   82.1437,        13,
   82.1538,        12,
   82.1639,        14,
    82.174,        13,
   82.1842,        10,
   82.1943,         8,
   82.2044,        12,
   82.2145,        15,
   82.2246,        13,
   82.2347,        13,
   82.2449,        21,
    82.255,        15,
   82.2651,        18,
   82.2752,        13,
   82.2853,        16,
   82.2955,        14,
   82.3056,        21,
   82.3157,        21,
   82.3258,         6,
   82.3359,        17,
    82.346,        17,
   82.3562,        15,
   82.3663,        10,
   82.3764,        11,
   82.3865,        15,
   82.3966,         7,
   82.4068,        16,
   82.4169,        12,
    82.427,        11,
   82.4371,        10,
   82.4472,        14,
   82.4574,        16,
   82.4675,        20,
   82.4776,        17,
   82.4877,        15,
   82.4978,        14,
   82.5079,        16,
   82.5181,        10,
   82.5282,        14,
   82.5383,        17,
   82.5484,        17,
   82.5585,        13,
   82.5687,        18,
   82.5788,        13,
   82.5889,        10,
    82.599,        19,
   82.6091,        11,
   82.6193,        13,
   82.6294,        18,
   82.6395,        21,
   82.6496,        14,
   82.6597,        20,
   82.6698,        21,
     82.68,        20,
   82.6901,        11,
   82.7002,        10,
   82.7103,        18,
   82.7204,        19,
   82.7306,        13,
   82.7407,        10,
   82.7508,        15,
   82.7609,         6,
    82.771,        19,
   82.7811,        19,
   82.7913,        17,
   82.8014,        18,
   82.8115,        11,
   82.8216,        16,
   82.8317,        14,
   82.8419,        12,
    82.852,        21,
   82.8621,        17,
   82.8722,        12,
   82.8823,         8,
   82.8925,        16,
   82.9026,        15,
   82.9127,        14,
   82.9228,        14,
   82.9329,        16,
    82.943,        16,
   82.9532,        16,
   82.9633,        12,
   82.9734,        15,
   82.9835,        17,
   82.9936,         8,
   83.0038,        19,
   83.0139,        22,
    83.024,        14,
   83.0341,        19,
   83.0442,        15,
   83.0543,        15,
   83.0645,        19,
   83.0746,        21,
   83.0847,        13,
   83.0948,        23,
   83.1049,        20,
   83.1151,        14,
   83.1252,        10,
   83.1353,        19,
   83.1454,        16,
   83.1555,        28,
   83.1657,        10,
   83.1758,        11,
   83.1859,        15,
    83.196,        18,
   83.2061,        20,
   83.2162,        14,
   83.2264,        17,
   83.2365,        15,
   83.2466,        14,
   83.2567,        20,
   83.2668,        14,
    83.277,        12,
   83.2871,        13,
   83.2972,        17,
   83.3073,        13,
   83.3174,        13,
   83.3276,        17,
   83.3377,        13,
   83.3478,        17,
   83.3579,        15,
    83.368,        17,
   83.3781,        19,
   83.3883,        17,
   83.3984,        11,
   83.4085,        15,
   83.4186,        16,
   83.4287,        14,
   83.4389,        13,
    83.449,        12,
   83.4591,        13,
   83.4692,        13,
   83.4793,        22,
   83.4894,        16,
   83.4996,        18,
   83.5097,        19,
   83.5198,        13,
   83.5299,        12,
     83.54,        13,
   83.5502,        14,
   83.5603,        17,
   83.5704,         7,
   83.5805,        14,
   83.5906,        16,
   83.6008,        20,
   83.6109,        18,
    83.621,        19,
   83.6311,        16,
   83.6412,        15,
   83.6513,        12,
   83.6615,        11,
   83.6716,         7,
   83.6817,        14,
   83.6918,        12,
   83.7019,        18,
   83.7121,        11,
   83.7222,        16,
   83.7323,        20,
   83.7424,        19,
   83.7525,        13,
   83.7626,        11,
   83.7728,        16,
   83.7829,        17,
    83.793,         8,
   83.8031,        12,
   83.8132,        21,
   83.8234,        21,
   83.8335,        15,
   83.8436,        13,
   83.8537,        10,
   83.8638,        17,
    83.874,        16,
   83.8841,        17,
   83.8942,        18,
   83.9043,        13,
   83.9144,        13,
   83.9245,        18,
   83.9347,        13,
   83.9448,        10,
   83.9549,        14,
    83.965,        18,
   83.9751,        16,
   83.9853,        17,
   83.9954,        15,
   84.0055,        14,
   84.0156,        16,
   84.0257,        17,
   84.0359,        15,
    84.046,        16,
   84.0561,        18,
   84.0662,        13,
   84.0763,         8,
   84.0864,        18,
   84.0966,        17,
   84.1067,        16,
   84.1168,        17,
   84.1269,        18,
    84.137,        17,
   84.1472,        13,
   84.1573,        13,
   84.1674,        16,
   84.1775,        14,
   84.1876,        10,
   84.1977,        12,
   84.2079,        17,
    84.218,        16,
